,label,score
83,LABEL_4,0.688753604888916
84,LABEL_0,0.9974343180656433
85,LABEL_4,0.803250253200531
86,LABEL_3,0.5815873742103577
87,LABEL_4,0.9886617660522461
88,LABEL_4,0.9676406979560852
89,LABEL_4,0.6742572784423828
90,LABEL_0,0.6340864896774292
91,LABEL_4,0.8898079991340637
92,LABEL_3,0.5914342999458313
93,LABEL_3,0.5878179669380188
94,LABEL_4,0.41795286536216736
95,LABEL_4,0.9403764009475708
96,LABEL_3,0.6204026341438293
97,LABEL_3,0.7926574945449829
98,LABEL_4,0.7575785517692566
99,LABEL_4,0.532007098197937
100,LABEL_4,0.895827054977417
101,LABEL_4,0.9827653765678406
102,LABEL_3,0.6390352249145508
103,LABEL_3,0.685784637928009
104,LABEL_4,0.9701895117759705
105,LABEL_4,0.5791116952896118
106,LABEL_3,0.6194277405738831
107,LABEL_4,0.5082613229751587
108,LABEL_4,0.8347620368003845
109,LABEL_3,0.4990101456642151
110,LABEL_3,0.6686645150184631
111,LABEL_4,0.8626671433448792
112,LABEL_4,0.8062131404876709
113,LABEL_3,0.4721410870552063
114,LABEL_4,0.9869938492774963
115,LABEL_4,0.7796229720115662
116,LABEL_4,0.900394856929779
117,LABEL_3,0.6082343459129333
118,LABEL_3,0.5247522592544556
119,LABEL_4,0.9772884249687195
120,LABEL_4,0.9080954790115356
121,LABEL_4,0.8545125722885132
122,LABEL_4,0.9929966330528259
123,LABEL_4,0.7502715587615967
124,LABEL_4,0.9281772375106812
125,LABEL_3,0.5906586647033691
126,LABEL_3,0.6197993755340576
127,LABEL_4,0.9100567102432251
128,LABEL_4,0.975699782371521
129,LABEL_3,0.6564750075340271
130,LABEL_2,0.7778794765472412
131,LABEL_4,0.5801793336868286
132,LABEL_3,0.5964649319648743
133,LABEL_3,0.7615432739257812
134,LABEL_4,0.7653571367263794
135,LABEL_3,0.5161207914352417
136,LABEL_4,0.8732044696807861
137,LABEL_4,0.888043224811554
138,LABEL_4,0.6787700653076172
139,LABEL_4,0.835096001625061
140,LABEL_4,0.844015896320343
141,LABEL_4,0.9573198556900024
142,LABEL_4,0.5943024158477783
143,LABEL_4,0.50388503074646
144,LABEL_3,0.48811838030815125
145,LABEL_4,0.9379202723503113
146,LABEL_4,0.6387096643447876
147,LABEL_3,0.7057909965515137
148,LABEL_4,0.8796299695968628
149,LABEL_4,0.8406675457954407
150,LABEL_4,0.6141627430915833
151,LABEL_4,0.667023241519928
152,LABEL_4,0.9797236919403076
153,LABEL_4,0.901694655418396
154,LABEL_4,0.9697014689445496
155,LABEL_4,0.9604904055595398
156,LABEL_4,0.9029160141944885
157,LABEL_4,0.9894439578056335
158,LABEL_4,0.870464563369751
159,LABEL_4,0.9340290427207947
160,LABEL_4,0.9028823971748352
161,LABEL_4,0.4922252595424652
162,LABEL_3,0.8686381578445435
163,LABEL_4,0.8756000399589539
164,LABEL_4,0.899066150188446
165,LABEL_4,0.9741816520690918
166,LABEL_4,0.759647011756897
167,LABEL_4,0.9507371783256531
168,LABEL_4,0.5115300416946411
169,LABEL_4,0.940942645072937
170,LABEL_4,0.653459370136261
171,LABEL_4,0.7749718427658081
172,LABEL_3,0.5199942588806152
173,LABEL_3,0.6099569201469421
174,LABEL_4,0.9514208436012268
175,LABEL_4,0.6250548958778381
176,LABEL_4,0.5289033651351929
177,LABEL_4,0.6775418519973755
178,LABEL_4,0.6063554883003235
179,LABEL_0,0.5690485835075378
180,LABEL_4,0.9117351770401001
181,LABEL_3,0.5070521831512451
182,LABEL_1,0.6882392168045044
183,LABEL_2,0.3109327256679535
184,LABEL_4,0.6908997893333435
185,LABEL_3,0.5369038581848145
186,LABEL_3,0.58027184009552
187,LABEL_3,0.5594896674156189
188,LABEL_3,0.8393872380256653
189,LABEL_4,0.5035672187805176
190,LABEL_4,0.9810982942581177
191,LABEL_4,0.738135814666748
192,LABEL_3,0.7300243377685547
193,LABEL_4,0.7726972103118896
194,LABEL_4,0.9344898462295532
195,LABEL_3,0.5562331080436707
196,LABEL_4,0.8756785988807678
197,LABEL_4,0.9833206534385681
198,LABEL_4,0.9808797240257263
199,LABEL_4,0.9316542148590088
200,LABEL_4,0.9541336894035339
201,LABEL_4,0.9180110692977905
202,LABEL_4,0.9876813888549805
203,LABEL_3,0.6432728171348572
204,LABEL_3,0.7538284659385681
205,LABEL_4,0.950391948223114
206,LABEL_4,0.9912249445915222
207,LABEL_4,0.8019855618476868
208,LABEL_4,0.9491608738899231
209,LABEL_4,0.9855861067771912
210,LABEL_4,0.7365431785583496
211,LABEL_4,0.8573710322380066
212,LABEL_4,0.6191784739494324
213,LABEL_4,0.8731060028076172
214,LABEL_4,0.7130618691444397
215,LABEL_3,0.6387752890586853
216,LABEL_3,0.7254645824432373
217,LABEL_4,0.9909515380859375
218,LABEL_4,0.5806161165237427
219,LABEL_3,0.7674815058708191
220,LABEL_4,0.91010981798172
221,LABEL_4,0.9197807312011719
222,LABEL_4,0.9393780827522278
223,LABEL_4,0.9166094660758972
224,LABEL_4,0.8258588314056396
225,LABEL_4,0.9926533699035645
226,LABEL_4,0.6504461765289307
227,LABEL_4,0.8482421636581421
228,LABEL_0,0.5672739744186401
229,LABEL_4,0.9943017959594727
230,LABEL_4,0.9047831296920776
231,LABEL_4,0.8304821252822876
232,LABEL_3,0.6357857584953308
233,LABEL_4,0.7787671685218811
234,LABEL_4,0.7026523947715759
235,LABEL_4,0.8331623077392578
236,LABEL_4,0.9901273250579834
237,LABEL_4,0.9858111143112183
238,LABEL_4,0.9853691458702087
239,LABEL_4,0.9916781187057495
240,LABEL_4,0.7315208315849304
241,LABEL_4,0.9379767179489136
242,LABEL_4,0.9717997908592224
243,LABEL_4,0.9825929403305054
244,LABEL_4,0.9857871532440186
245,LABEL_4,0.7362273931503296
246,LABEL_4,0.965671181678772
247,LABEL_4,0.5490005016326904
248,LABEL_4,0.978990912437439
249,LABEL_4,0.8986478447914124
250,LABEL_4,0.5430389046669006
251,LABEL_4,0.8203222751617432
252,LABEL_3,0.5484470725059509
253,LABEL_3,0.535619854927063
254,LABEL_4,0.9826677441596985
255,LABEL_4,0.9932286143302917
256,LABEL_3,0.5607655644416809
257,LABEL_3,0.6034241318702698
258,LABEL_4,0.5624297261238098
259,LABEL_4,0.8356413841247559
260,LABEL_3,0.5285577774047852
261,LABEL_4,0.6444328427314758
262,LABEL_2,0.5979486107826233
263,LABEL_4,0.7067317962646484
264,LABEL_4,0.4417710602283478
265,LABEL_4,0.9485820531845093
266,LABEL_4,0.9408922791481018
267,LABEL_4,0.9465029835700989
268,LABEL_2,0.543083131313324
269,LABEL_4,0.7861576080322266
270,LABEL_4,0.8101446032524109
271,LABEL_4,0.952359139919281
272,LABEL_4,0.9837818145751953
273,LABEL_4,0.7754819989204407
274,LABEL_4,0.9379252195358276
275,LABEL_4,0.7172955870628357
276,LABEL_4,0.5137754678726196
277,LABEL_4,0.6199811697006226
278,LABEL_4,0.8508795499801636
279,LABEL_4,0.8575789332389832
280,LABEL_4,0.9126731753349304
281,LABEL_4,0.9850432872772217
282,LABEL_4,0.5313159823417664
283,LABEL_3,0.7002195715904236
284,LABEL_4,0.8156993389129639
285,LABEL_4,0.8931019306182861
286,LABEL_3,0.5115657448768616
287,LABEL_4,0.9340227842330933
288,LABEL_4,0.948824405670166
289,LABEL_3,0.7145084738731384
290,LABEL_4,0.9699422717094421
291,LABEL_3,0.5915833115577698
292,LABEL_4,0.7175500392913818
293,LABEL_4,0.8691222667694092
294,LABEL_4,0.5782430171966553
295,LABEL_4,0.6830655336380005
296,LABEL_4,0.6289844512939453
297,LABEL_4,0.9677254557609558
298,LABEL_4,0.6172553896903992
299,LABEL_3,0.5302557349205017
300,LABEL_4,0.7157079577445984
301,LABEL_3,0.501135528087616
302,LABEL_4,0.662437915802002
303,LABEL_4,0.732197105884552
304,LABEL_4,0.5154733657836914
305,LABEL_4,0.7439491748809814
306,LABEL_3,0.6098929643630981
307,LABEL_4,0.8329378366470337
308,LABEL_4,0.49892157316207886
309,LABEL_3,0.7253575921058655
310,LABEL_4,0.9127540588378906
311,LABEL_4,0.7833648920059204
312,LABEL_4,0.9695256948471069
313,LABEL_4,0.7778312563896179
314,LABEL_4,0.9514292478561401
315,LABEL_4,0.944811999797821
316,LABEL_4,0.9634373784065247
317,LABEL_4,0.5023285746574402
318,LABEL_4,0.8248148560523987
319,LABEL_4,0.8731302618980408
320,LABEL_4,0.9001065492630005
321,LABEL_4,0.6209889650344849
322,LABEL_4,0.6140040159225464
323,LABEL_3,0.2631508409976959
324,LABEL_4,0.8077793717384338
325,LABEL_3,0.5422942042350769
326,LABEL_3,0.6632370352745056
327,LABEL_4,0.7125285267829895
328,LABEL_4,0.957335889339447
329,LABEL_4,0.8487846255302429
330,LABEL_4,0.6734499931335449
331,LABEL_4,0.7381735444068909
332,LABEL_4,0.8479549288749695
333,LABEL_4,0.8766601085662842
334,LABEL_3,0.5863431692123413
335,LABEL_4,0.7677704691886902
336,LABEL_4,0.966877818107605
337,LABEL_4,0.6923868060112
338,LABEL_4,0.9845572710037231
339,LABEL_4,0.7151862382888794
340,LABEL_4,0.47833529114723206
341,LABEL_4,0.9852911233901978
342,LABEL_4,0.9327700138092041
343,LABEL_4,0.8738387227058411
344,LABEL_4,0.5522127151489258
345,LABEL_3,0.5326764583587646
346,LABEL_2,0.2809925973415375
347,LABEL_3,0.5960363149642944
348,LABEL_4,0.5835041999816895
349,LABEL_4,0.7265196442604065
350,LABEL_2,0.66667240858078
351,LABEL_3,0.8519318103790283
352,LABEL_3,0.5861344337463379
353,LABEL_4,0.7216220498085022
354,LABEL_3,0.594902515411377
355,LABEL_4,0.7313085794448853
356,LABEL_3,0.6989511251449585
357,LABEL_4,0.7316107153892517
358,LABEL_3,0.6082931160926819
359,LABEL_4,0.8561461567878723
360,LABEL_4,0.8143647909164429
361,LABEL_4,0.9670857191085815
362,LABEL_4,0.8925310373306274
363,LABEL_1,0.8013875484466553
364,LABEL_4,0.9044713377952576
365,LABEL_4,0.6916400790214539
366,LABEL_4,0.6892480850219727
367,LABEL_4,0.9351143836975098
368,LABEL_3,0.5471685528755188
369,LABEL_4,0.9595689177513123
370,LABEL_4,0.9550137519836426
371,LABEL_3,0.4788798987865448
372,LABEL_3,0.6789501905441284
373,LABEL_4,0.94724440574646
374,LABEL_4,0.994787335395813
375,LABEL_4,0.9742454290390015
376,LABEL_3,0.6359813213348389
377,LABEL_3,0.4515784978866577
378,LABEL_4,0.9299497604370117
379,LABEL_4,0.6665239930152893
380,LABEL_3,0.5472183227539062
381,LABEL_4,0.7335920333862305
382,LABEL_4,0.8690330982208252
383,LABEL_4,0.8657277822494507
384,LABEL_4,0.9228358864784241
385,LABEL_4,0.8845540285110474
386,LABEL_4,0.5377624034881592
387,LABEL_4,0.9310740232467651
388,LABEL_4,0.9518952965736389
389,LABEL_4,0.9259152412414551
390,LABEL_4,0.8143755197525024
391,LABEL_4,0.741655170917511
392,LABEL_4,0.71876460313797
393,LABEL_1,0.6234206557273865
394,LABEL_4,0.8181614875793457
395,LABEL_4,0.8392548561096191
396,LABEL_4,0.9782211184501648
397,LABEL_4,0.5950419902801514
398,LABEL_4,0.8362742066383362
399,LABEL_4,0.9866020679473877
400,LABEL_4,0.7765422463417053
401,LABEL_4,0.6122143268585205
402,LABEL_4,0.9453254342079163
403,LABEL_3,0.540482223033905
404,LABEL_3,0.5499240756034851
405,LABEL_4,0.6137374043464661
406,LABEL_3,0.6161243319511414
407,LABEL_4,0.880075991153717
408,LABEL_4,0.8437097072601318
409,LABEL_2,0.6764929294586182
410,LABEL_4,0.9096858501434326
411,LABEL_4,0.9433026909828186
412,LABEL_4,0.9216464757919312
413,LABEL_3,0.8386584520339966
414,LABEL_4,0.807072639465332
415,LABEL_4,0.3711402118206024
416,LABEL_3,0.5914930105209351
417,LABEL_2,0.676167905330658
418,LABEL_4,0.8090859651565552
419,LABEL_4,0.9574282169342041
420,LABEL_4,0.5523486137390137
421,LABEL_4,0.994716227054596
422,LABEL_4,0.9031285047531128
423,LABEL_4,0.9497182965278625
424,LABEL_4,0.8639516830444336
425,LABEL_4,0.5224730968475342
426,LABEL_4,0.7916417717933655
427,LABEL_4,0.9104964733123779
428,LABEL_4,0.6194531321525574
429,LABEL_3,0.5259803533554077
430,LABEL_4,0.9787797331809998
431,LABEL_0,0.9302898645401001
432,LABEL_4,0.8785401582717896
433,LABEL_4,0.8285593390464783
434,LABEL_2,0.8273837566375732
435,LABEL_4,0.9890590906143188
436,LABEL_4,0.7817499041557312
437,LABEL_4,0.585325300693512
438,LABEL_3,0.6847447156906128
439,LABEL_4,0.9394800662994385
440,LABEL_3,0.790462076663971
441,LABEL_3,0.5154455304145813
442,LABEL_3,0.7387140989303589
443,LABEL_4,0.8726531863212585
444,LABEL_4,0.896621823310852
445,LABEL_4,0.8462527394294739
446,LABEL_4,0.7557982206344604
447,LABEL_2,0.5092423558235168
448,LABEL_4,0.48251238465309143
449,LABEL_3,0.5327338576316833
450,LABEL_3,0.5903171896934509
451,LABEL_4,0.9814035892486572
452,LABEL_3,0.6263784170150757
453,LABEL_2,0.7889305949211121
454,LABEL_3,0.6500685811042786
455,LABEL_4,0.5838905572891235
456,LABEL_4,0.7721946835517883
457,LABEL_4,0.9778149724006653
458,LABEL_4,0.9809276461601257
459,LABEL_3,0.5147132873535156
460,LABEL_4,0.7276657223701477
461,LABEL_3,0.5465657114982605
462,LABEL_2,0.685020923614502
463,LABEL_3,0.6524034142494202
464,LABEL_4,0.8740676045417786
465,LABEL_4,0.8240145444869995
466,LABEL_3,0.7276812791824341
467,LABEL_4,0.6521826386451721
468,LABEL_3,0.6568289399147034
469,LABEL_4,0.5008381009101868
470,LABEL_4,0.9330586791038513
471,LABEL_3,0.5620834827423096
472,LABEL_4,0.5626481771469116
473,LABEL_4,0.9424563646316528
474,LABEL_4,0.9818069934844971
475,LABEL_4,0.6734681129455566
476,LABEL_3,0.603236198425293
477,LABEL_3,0.6451007723808289
478,LABEL_3,0.5537315607070923
479,LABEL_4,0.6655691862106323
480,LABEL_4,0.5361292958259583
481,LABEL_4,0.6502321362495422
482,LABEL_1,0.5717993974685669
483,LABEL_4,0.864239513874054
484,LABEL_4,0.8987273573875427
485,LABEL_3,0.5406074523925781
486,LABEL_4,0.6115913391113281
487,LABEL_4,0.7132617235183716
488,LABEL_4,0.7173047065734863
489,LABEL_4,0.8828263282775879
490,LABEL_4,0.6869788765907288
491,LABEL_4,0.8597100377082825
492,LABEL_4,0.7803058624267578
493,LABEL_4,0.9231538772583008
494,LABEL_3,0.48457613587379456
495,LABEL_3,0.561987578868866
496,LABEL_3,0.5461153984069824
497,LABEL_4,0.9922381043434143
498,LABEL_4,0.6533986926078796
499,LABEL_4,0.980672299861908
500,LABEL_4,0.7160231471061707
501,LABEL_4,0.6459402441978455
502,LABEL_4,0.5044147372245789
503,LABEL_4,0.8219759464263916
504,LABEL_4,0.9878032803535461
505,LABEL_4,0.9723490476608276
506,LABEL_3,0.5360878109931946
507,LABEL_4,0.6725023984909058
508,LABEL_4,0.6729583740234375
509,LABEL_4,0.6778585314750671
510,LABEL_3,0.5420193076133728
511,LABEL_3,0.6110799312591553
512,LABEL_3,0.5533510446548462
513,LABEL_3,0.640830934047699
514,LABEL_0,0.7042269110679626
515,LABEL_4,0.8383883833885193
516,LABEL_4,0.7605079412460327
517,LABEL_4,0.8211671113967896
518,LABEL_3,0.6557075381278992
519,LABEL_3,0.7589666843414307
520,LABEL_4,0.6707273125648499
521,LABEL_3,0.6113080978393555
522,LABEL_3,0.5889981389045715
523,LABEL_3,0.6965229511260986
524,LABEL_4,0.8536720275878906
525,LABEL_3,0.6841068863868713
526,LABEL_4,0.9943482279777527
527,LABEL_4,0.6090330481529236
528,LABEL_4,0.526852548122406
529,LABEL_4,0.5088988542556763
530,LABEL_4,0.8288910388946533
531,LABEL_4,0.5160453915596008
532,LABEL_3,0.6641906499862671
533,LABEL_3,0.6073591709136963
534,LABEL_3,0.4994349777698517
535,LABEL_4,0.7624564170837402
536,LABEL_3,0.7061481475830078
537,LABEL_3,0.746342122554779
538,LABEL_2,0.8086205124855042
539,LABEL_4,0.8889245986938477
540,LABEL_4,0.98956698179245
541,LABEL_4,0.7428438067436218
542,LABEL_1,0.3922487795352936
543,LABEL_0,0.7369416952133179
544,LABEL_4,0.9743353128433228
545,LABEL_3,0.6600573658943176
546,LABEL_4,0.9902393817901611
547,LABEL_3,0.47369199991226196
548,LABEL_4,0.5196627378463745
549,LABEL_4,0.8961330056190491
550,LABEL_4,0.9033729434013367
551,LABEL_3,0.5336483120918274
552,LABEL_3,0.5133413076400757
553,LABEL_4,0.754086971282959
554,LABEL_4,0.7757458090782166
555,LABEL_3,0.5633503794670105
556,LABEL_4,0.8389213681221008
557,LABEL_3,0.6087981462478638
558,LABEL_4,0.7249259948730469
559,LABEL_2,0.7351692318916321
560,LABEL_4,0.5791786909103394
561,LABEL_4,0.7457857728004456
562,LABEL_4,0.6412663459777832
563,LABEL_4,0.7649631500244141
564,LABEL_4,0.6807745099067688
565,LABEL_4,0.6834635734558105
566,LABEL_4,0.5641449689865112
567,LABEL_4,0.7236284613609314
568,LABEL_4,0.9782102704048157
569,LABEL_4,0.7729629874229431
570,LABEL_4,0.50093674659729
571,LABEL_4,0.954630434513092
572,LABEL_3,0.5332255959510803
573,LABEL_4,0.6919798851013184
574,LABEL_4,0.7822684049606323
575,LABEL_4,0.7609478235244751
576,LABEL_4,0.7439089417457581
577,LABEL_4,0.9913323521614075
578,LABEL_4,0.8287107348442078
579,LABEL_4,0.5976398587226868
580,LABEL_3,0.6040855646133423
581,LABEL_4,0.9664144515991211
582,LABEL_4,0.9258558750152588
583,LABEL_4,0.5754090547561646
584,LABEL_4,0.9741790294647217
585,LABEL_3,0.7035757899284363
586,LABEL_4,0.9743350744247437
587,LABEL_4,0.6781262755393982
588,LABEL_4,0.8022593259811401
589,LABEL_4,0.630026638507843
590,LABEL_4,0.9919887185096741
591,LABEL_4,0.7687244415283203
592,LABEL_3,0.7805764079093933
593,LABEL_3,0.49379876255989075
594,LABEL_4,0.9084606766700745
595,LABEL_4,0.9471847414970398
596,LABEL_3,0.6738836765289307
597,LABEL_4,0.829269289970398
598,LABEL_3,0.5955306887626648
599,LABEL_4,0.846686065196991
600,LABEL_4,0.6728086471557617
601,LABEL_4,0.8355777859687805
602,LABEL_3,0.5599663257598877
603,LABEL_4,0.6178073287010193
604,LABEL_4,0.5158705115318298
605,LABEL_3,0.7380055785179138
606,LABEL_3,0.44989123940467834
607,LABEL_4,0.9782792925834656
608,LABEL_4,0.663220226764679
609,LABEL_4,0.55154949426651
610,LABEL_3,0.6830887794494629
611,LABEL_4,0.6472606062889099
612,LABEL_3,0.596187174320221
613,LABEL_4,0.9257113337516785
614,LABEL_3,0.6617780327796936
615,LABEL_4,0.5289482474327087
616,LABEL_4,0.715300977230072
617,LABEL_3,0.610230028629303
618,LABEL_4,0.531229555606842
619,LABEL_2,0.7703448534011841
620,LABEL_4,0.5948846936225891
621,LABEL_3,0.5526480078697205
622,LABEL_4,0.736350417137146
623,LABEL_4,0.8312352895736694
624,LABEL_2,0.6534264087677002
625,LABEL_4,0.70890212059021
626,LABEL_4,0.6084144115447998
627,LABEL_4,0.5860326886177063
628,LABEL_3,0.62673419713974
629,LABEL_4,0.830900251865387
630,LABEL_4,0.9919025301933289
631,LABEL_4,0.7378031015396118
632,LABEL_1,0.7345088124275208
633,LABEL_4,0.6379384398460388
634,LABEL_4,0.5948262810707092
635,LABEL_3,0.4569978713989258
636,LABEL_3,0.5081942081451416
637,LABEL_4,0.8628683686256409
638,LABEL_3,0.6438676714897156
639,LABEL_4,0.7056862115859985
640,LABEL_4,0.9799755215644836
641,LABEL_4,0.8480823636054993
642,LABEL_2,0.5579779744148254
643,LABEL_3,0.6258975267410278
644,LABEL_3,0.5499178767204285
645,LABEL_3,0.42102882266044617
646,LABEL_4,0.8885619044303894
647,LABEL_4,0.6516242027282715
648,LABEL_4,0.9763298034667969
649,LABEL_4,0.8515675663948059
650,LABEL_4,0.9244953989982605
651,LABEL_4,0.9869953989982605
652,LABEL_4,0.9603211879730225
653,LABEL_3,0.5302308797836304
654,LABEL_2,0.770243763923645
655,LABEL_3,0.5857099890708923
656,LABEL_4,0.6050570011138916
657,LABEL_3,0.5372228622436523
658,LABEL_4,0.9830871820449829
659,LABEL_2,0.48694270849227905
660,LABEL_1,0.5394418835639954
661,LABEL_4,0.9846722483634949
662,LABEL_4,0.6988763213157654
663,LABEL_4,0.7212309241294861
664,LABEL_4,0.7064955234527588
665,LABEL_3,0.6944774985313416
666,LABEL_3,0.5696712732315063
667,LABEL_4,0.7735522389411926
668,LABEL_4,0.9791268706321716
669,LABEL_4,0.6146926283836365
670,LABEL_4,0.8809096813201904
671,LABEL_4,0.7809266448020935
672,LABEL_4,0.9433975219726562
673,LABEL_4,0.8362265825271606
674,LABEL_4,0.9726901054382324
675,LABEL_4,0.563311755657196
676,LABEL_4,0.793992817401886
677,LABEL_4,0.9881667494773865
678,LABEL_4,0.9639092087745667
679,LABEL_4,0.7767146825790405
680,LABEL_4,0.5588782429695129
681,LABEL_4,0.9645555019378662
682,LABEL_4,0.9486615657806396
683,LABEL_3,0.5696004033088684
684,LABEL_4,0.9336198568344116
685,LABEL_0,0.34904924035072327
686,LABEL_3,0.5137320160865784
687,LABEL_3,0.5072938799858093
688,LABEL_4,0.9744468927383423
689,LABEL_4,0.8489834666252136
690,LABEL_4,0.9324601292610168
691,LABEL_4,0.7784969210624695
692,LABEL_4,0.8375629782676697
693,LABEL_3,0.5220973491668701
694,LABEL_4,0.9450829029083252
695,LABEL_4,0.8980595469474792
696,LABEL_4,0.6313949823379517
697,LABEL_4,0.6521826386451721
698,LABEL_4,0.8315369486808777
699,LABEL_4,0.9713403582572937
700,LABEL_3,0.5397905707359314
701,LABEL_3,0.5444526076316833
702,LABEL_3,0.5457750558853149
703,LABEL_4,0.8937686681747437
704,LABEL_4,0.9449431300163269
705,LABEL_4,0.5415257215499878
706,LABEL_3,0.6750832796096802
707,LABEL_3,0.7987112402915955
708,LABEL_4,0.9367724657058716
709,LABEL_4,0.5544650554656982
710,LABEL_4,0.5783461332321167
711,LABEL_4,0.9012398719787598
712,LABEL_4,0.5676365494728088
713,LABEL_4,0.9510147571563721
714,LABEL_4,0.5591078996658325
715,LABEL_4,0.5295669436454773
716,LABEL_4,0.905821681022644
717,LABEL_4,0.7977921366691589
718,LABEL_4,0.9596401453018188
719,LABEL_4,0.9577984809875488
720,LABEL_4,0.9707608819007874
721,LABEL_4,0.991986870765686
722,LABEL_4,0.6879481077194214
723,LABEL_4,0.8666609525680542
724,LABEL_3,0.6810435652732849
725,LABEL_4,0.7903587222099304
726,LABEL_4,0.8966408967971802
727,LABEL_4,0.9245278239250183
728,LABEL_3,0.7543607950210571
729,LABEL_3,0.6356897354125977
730,LABEL_4,0.850136399269104
731,LABEL_4,0.9402207136154175
732,LABEL_4,0.9932065010070801
733,LABEL_4,0.9816907048225403
734,LABEL_4,0.92982417345047
735,LABEL_4,0.5770298838615417
736,LABEL_4,0.8202501535415649
737,LABEL_3,0.5228441953659058
738,LABEL_4,0.7206705808639526
739,LABEL_4,0.594018816947937
740,LABEL_3,0.5306960344314575
741,LABEL_4,0.7896734476089478
742,LABEL_4,0.5389948487281799
743,LABEL_4,0.9784654974937439
744,LABEL_4,0.8811192512512207
745,LABEL_4,0.7923458814620972
746,LABEL_3,0.5078149437904358
747,LABEL_4,0.7480213046073914
748,LABEL_4,0.7431249022483826
749,LABEL_4,0.5842791795730591
750,LABEL_2,0.536081850528717
751,LABEL_3,0.5073947310447693
752,LABEL_4,0.6040007472038269
753,LABEL_3,0.5725975632667542
754,LABEL_4,0.8507934212684631
755,LABEL_4,0.6924677491188049
756,LABEL_4,0.7010595202445984
757,LABEL_3,0.6371535658836365
758,LABEL_4,0.9680340886116028
759,LABEL_4,0.9460145235061646
760,LABEL_4,0.7430139183998108
761,LABEL_4,0.6540194749832153
762,LABEL_4,0.9578461647033691
763,LABEL_4,0.9469121098518372
764,LABEL_4,0.8990023732185364
765,LABEL_4,0.9487703442573547
766,LABEL_2,0.7811000347137451
767,LABEL_4,0.8850626349449158
768,LABEL_4,0.9902338981628418
769,LABEL_4,0.9691374897956848
770,LABEL_4,0.9016095995903015
771,LABEL_3,0.5599244832992554
772,LABEL_4,0.8671448826789856
773,LABEL_4,0.8505551815032959
774,LABEL_4,0.46240559220314026
775,LABEL_3,0.7243533134460449
776,LABEL_4,0.5330646634101868
777,LABEL_4,0.7593993544578552
778,LABEL_3,0.5415933132171631
779,LABEL_3,0.4952339828014374
780,LABEL_4,0.8861472010612488
781,LABEL_4,0.7718399167060852
