listing_id,id,reviewer_id,sentiment_score
934609,3.899019886943953e+17,95448092.63636364,3.8181818181818183
950208,5.5618273382876077e+17,131796577.4,5.0
951044,3.3444844045001464e+16,159915167.63636363,4.333333333333333
955634,6.19219167206807e+17,32680110.0,5.0
959751,1.5548775252026822e+17,257907107.57142857,4.142857142857143
960372,3.7699220921768544e+17,96691197.0,4.5
961834,4.309598345076723e+17,218300998.66666666,3.6666666666666665
973113,4.117578394118332e+17,84170051.0,4.571428571428571
981534,4.296309811415378e+17,136144981.33333334,4.666666666666667
994791,3.6710756447706246e+17,170321579.85714287,5.0
1006850,6.493139162864417e+17,453608513.0,5.0
1008814,4.2322474456728064e+17,233865519.0,5.0
1012454,3.65500848721959e+17,75960963.44444445,4.666666666666667
1013865,2.7759588146144086e+17,150046711.2345679,4.679012345679013
1014088,3.248444473514035e+17,183930383.0,4.5
1014540,5.512296138027971e+17,69371369.33333333,4.333333333333333
1021051,6.232702169730856e+17,19283579.0,4.0
1039000,2.6066695900430317e+17,108520913.5,4.9
1045863,3.322609845540862e+17,130288072.375,4.25
1056045,3.37609816866518e+17,136494685.42857143,4.285714285714286
1056743,2.6247728792581725e+17,103823531.1,4.4
1069246,6.268537101297079e+17,22692060.0,5.0
1083648,3.189627364514046e+17,79649915.8888889,4.555555555555555
1089331,4.204853997687985e+17,184064514.44444445,4.777777777777778
1090564,3.009343066575197e+17,143199240.41666666,4.416666666666667
1095376,4.1487232324890074e+17,103512723.8,4.2
1101568,5.979220284874044e+17,50592763.0,5.0
1110856,4.5382039845003846e+17,248743939.0,5.0
1112589,3.439622127236864e+17,139642502.1818182,5.0
1115276,2.4968244366427722e+17,74411124.18181819,4.636363636363637
1118155,1.606772882622863e+17,34442033.28571428,4.428571428571429
1126532,5.308749168795066e+17,124977059.71428572,4.571428571428571
1126884,2.1026023814458595e+17,121790724.14285715,4.571428571428571
1130059,4.236132332040586e+17,210264162.25,4.75
1132215,1.8290126383813875e+17,105127128.0,4.461538461538462
1135010,2.489753216344252e+17,104949444.81818181,4.7272727272727275
1141298,3.3054365127689004e+16,190684915.9722222,4.666666666666667
1160510,1.0850293077221997e+17,79187097.66666667,4.777777777777778
1167050,2.6532904214266262e+17,101496652.25,4.5625
1167685,3.316128802159391e+17,140029627.03529412,4.564705882352941
1172076,5.810149354084914e+17,224619731.5,3.25
1187671,2.5296872965547654e+17,158056652.3846154,4.230769230769231
1210234,2.266463978560605e+17,144428433.66666666,4.933333333333334
1219615,4.4740094896040806e+17,155527255.8,5.0
1223274,3.1582171896461254e+17,82145243.5,4.6
1224000,6.692197691072236e+17,215249208.5,5.0
1226155,4.3210360473569235e+17,129674464.75,4.0
1240876,1.1902272201311365e+17,228627334.0,3.823529411764706
1240889,6.550668655861851e+16,194533886.44444445,4.333333333333333
1240928,6.328014754152956e+16,193340335.84210527,4.473684210526316
1251560,3.4514339988248224e+17,162660758.6153846,4.923076923076923
1252837,2.670912498670856e+17,19903669.0,5.0
1256115,2.712012546849824e+17,184358350.125,5.0
1256361,7.939072371071426e+16,127893852.75,4.2
1256645,3.48747271721057e+17,102610402.33333333,4.111111111111111
1260289,4.1073133248778426e+17,87495714.75,5.0
1262262,2.856791436173331e+17,33704914.368421055,4.947368421052632
1264179,2.2726463362767456e+17,138030830.4,4.8
1287456,3.8516900721116915e+17,96273728.6,4.8
1292476,4.713997009970932e+16,77918220.88636364,4.818181818181818
1297940,5.780751185859882e+17,126979364.66666667,3.0
1300859,3.535032155361057e+17,149030433.25,3.375
1309326,3.377201122653332e+17,266713746.7142857,3.5714285714285716
1332728,3.258767190300844e+17,107117597.16666667,5.0
1340595,2.4146584073025034e+17,88612368.9090909,4.7272727272727275
1354761,9.293334853247338e+16,143170440.04761904,4.285714285714286
1378519,4.924286029478173e+17,293617374.5,4.5
1387810,2.250920796910853e+17,142225079.33333334,4.533333333333333
1392920,2.050883982678498e+17,103077332.66666667,4.777777777777778
1393795,2.843522857923033e+17,96303336.61904761,4.428571428571429
1408665,2.591417778356905e+17,148011575.46666667,4.622222222222222
1417038,1.921584723373757e+17,282567015.28571427,5.0
1428168,3.5656350628458054e+17,149513067.33333334,4.666666666666667
1433534,4.6571286139153946e+17,265603248.875,4.6875
1446051,2.1435917763085325e+17,58381790.38888889,4.777777777777778
1446408,3.5433051481461824e+17,142099238.0,4.076923076923077
1455223,1.1542625953711456e+17,208564878.96153846,4.230769230769231
1455361,1.5513405153622618e+17,140295414.64285713,4.714285714285714
1474369,2.616059054270254e+17,217061136.25,4.75
1476120,5.1961829102373114e+17,63427417.0,4.684210526315789
1476237,5.147391048469233e+17,257154007.5,4.5
1479084,3.024950632570733e+17,220694720.0,4.9
1488096,2.6704362824716202e+17,225122203.1,4.2
1488347,1.0617177883993018e+17,208982019.3,4.2
1515883,2.1084674606932147e+17,178632621.8909091,4.448484848484848
1516472,6.080160862410953e+17,210208141.25,4.25
1537988,6.316294286640723e+17,6544545.0,5.0
1543164,3.781157356065652e+17,209795433.5,3.5
1545503,1.3344065044154443e+17,32363522.85714286,4.571428571428571
1552093,3.22455358255074e+17,107640395.625,4.0
1566339,4.585649761003963e+17,102907153.75,4.25
1581606,2.5740083558696528e+17,166026088.94230768,3.980769230769231
1602770,4.6558590993834016e+17,224723657.2857143,4.857142857142857
1628111,2.3654004466950554e+17,290643531.4,4.0
1652433,2.060246134369257e+16,176278408.74683544,4.3924050632911396
1659223,6.196381506126481e+17,16560549.5,4.5
1669744,3.2375239160544614e+17,169776974.8181818,4.590909090909091
1687458,2.7598764700076784e+17,181454786.83333334,4.0
1688018,1.921754316278134e+17,120612221.5,4.666666666666667
1689118,3.062819578469928e+17,213123519.75,4.5
1693200,2.9214952233196486e+17,49851566.14285714,3.142857142857143
1693203,4.428063402662759e+17,126671091.6,4.5
1708668,3.2973827160744275e+17,268340043.0,4.5
1713797,3.271819098944799e+17,149025895.4,4.4
1714251,6.060049263933137e+17,23050777.0,5.0
1726045,2.1622934584673363e+17,137992171.39726028,4.589041095890411
1726243,6.091317345855469e+17,412905236.5,5.0
1728918,2.0142257336546454e+17,140828757.76923078,4.923076923076923
1737628,3.2889296857381005e+17,68099549.36363636,4.818181818181818
1741157,1.9014733440760528e+17,216413489.375,4.875
1745439,3.2728993752001984e+16,113307936.6111111,3.611111111111111
1776821,3.807041743735174e+17,93412009.66666667,4.666666666666667
1779146,6.979148729223735e+17,3308351.0,3.0
1781674,4.932475495796941e+17,41062465.333333336,4.666666666666667
1793188,3.433305937032579e+17,165285852.5,4.75
1797650,5.522708022190491e+17,402784122.0,5.0
1798928,3.2248840310262496e+17,145830771.6,5.0
1815335,4.409925688004873e+17,146411268.43589744,4.6923076923076925
1837167,3.138570194380596e+17,228752559.16666666,4.083333333333333
1851496,3.4108276836441184e+16,54771859.058823526,4.882352941176471
1853946,2.187161378163803e+17,24135098.6,5.0
1856355,5.421575195668141e+17,348447.0,5.0
1864572,4.956881392176023e+17,76493088.0,4.0
1869438,3.0621433747152966e+17,119465444.33333333,4.555555555555555
1892721,4.3814468015889805e+17,179027374.6,4.6
1925626,1.827510123795579e+17,172118374.8888889,4.703703703703703
1929094,2.3572015200336016e+17,114862993.52941176,4.329411764705882
1959307,6.040849281286223e+17,392052473.75,5.0
1972008,5.3033580363974566e+17,200072491.1111111,4.777777777777778
1988040,6.856115506877037e+17,465348383.0,5.0
1999224,1.9198850563751907e+17,183399439.66666666,4.416666666666667
2032731,1.6630820066737165e+17,148831237.83333334,3.8333333333333335
2046394,1.8176251025961194e+17,154032610.4,4.866666666666666
2076112,1.5388852707714662e+17,150775772.38235295,4.676470588235294
2083472,3.091627488861178e+17,137126912.0,4.8
2098060,3.005684146769595e+17,68561075.5,4.75
2101336,5.732350085293893e+17,379194910.5,4.5
2107420,4.2912698962473376e+17,140224081.2857143,4.571428571428571
2123526,2.8537009103761686e+17,343681336.75,3.5
2127823,5.246775351984467e+17,409324237.0,3.0
2130627,1.8544259223853363e+17,134292113.0,4.375
2141767,3.823184019292195e+17,121139147.57142857,4.742857142857143
2144103,5.3941328591948704e+17,46911104.666666664,5.0
2181661,3.032869902631971e+17,105472383.5,5.0
2181871,4.418250116070323e+17,265028285.66666666,2.6666666666666665
2182456,1.795732823261996e+17,242769457.36842105,4.157894736842105
2184897,2.782992188879826e+17,371874906.0,4.5
2227111,2.4364752531421843e+17,127741618.4,4.7
2227286,2.684127640550147e+17,205281351.0468085,4.148936170212766
2232853,1.5769985138086208e+17,134499409.5,4.4
2236561,6.086374490362388e+17,172773542.3043478,4.6521739130434785
2255042,1.7320065185832656e+17,52787728.0,4.5
2263028,4.2069626370808685e+17,136987485.2222222,4.0
2297838,2.2459472517700582e+17,179973285.91666666,4.666666666666667
2298722,1.416343333351822e+17,212645101.75,4.75
2331968,4.893441591423334e+17,164773850.75,5.0
2345363,3.9859033941953606e+17,247090484.33333334,4.833333333333333
2379381,3.7634938192294957e+17,185797656.0,4.5
2379539,3.295134222045568e+17,120188253.33333333,4.75
2391521,4.64439572682824e+17,241580959.85714287,4.285714285714286
2392440,2.1114241638259533e+17,58762739.833333336,4.666666666666667
2412813,6.147383527488155e+17,221611621.75,5.0
2413322,3.015031291299567e+17,361820852.5,3.0
2418867,2.2813908398190326e+17,127785818.8,4.4
2432755,1.64334650085025e+17,32050164.0,4.75
2441582,2.8055072227471997e+17,190692763.57142857,4.857142857142857
2447661,3.4511006501494566e+17,21041118.6,5.0
2472528,3.141197967189461e+17,213892401.81756756,4.743243243243243
2478188,3.469913880324936e+17,50990219.4,4.533333333333333
2482921,6.840931194708184e+17,229090085.0,4.0
2503000,2.995757700595381e+17,55583676.76923077,4.769230769230769
2547573,9.783463371188462e+16,123492131.57142857,4.285714285714286
2560403,2.6215463434756566e+17,183057479.9090909,4.7272727272727275
2565399,3.2781483997225926e+17,69378484.91666667,4.916666666666667
2566102,3.706955971494961e+17,156433924.125,4.875
2577975,3.2121722130341875e+17,137046587.75,5.0
2583104,5.682064644053419e+17,68828175.5,4.75
2591650,4.712715670236955e+17,86196828.25,4.5
2599391,5.146965749600336e+17,153025411.8,5.0
2600380,2.7473865575994582e+17,144763243.7,4.9
2604409,1.750734278803009e+17,175315229.33333334,4.75
2614951,1.9108672030474294e+17,121780862.66666667,4.666666666666667
2635772,1.0999576320993262e+17,109215952.14285715,4.5
2643693,6.060682831734844e+17,98349774.5,5.0
2650178,4.273100353471054e+17,149974295.4,4.8
2652911,2.4068421926930573e+17,223243968.2222222,4.888888888888889
2665869,2.0638974909143437e+17,120858638.2,4.266666666666667
2670786,4.582518146268541e+17,140396387.66666666,3.5
2685355,5.496766221948195e+17,176966201.5,4.75
2686447,2.8626071326106582e+17,130804678.2,4.8
2688193,3.913255543903895e+17,265202195.9,4.9
2703252,2.7217384906083056e+17,111510027.15384616,4.076923076923077
2703275,4.817567783726189e+17,165275164.8,4.4
2721403,6.797901387433114e+17,166315765.0,5.0
2721608,3.6873759616687e+17,191282782.83333334,4.5
2723072,4.4424397600870054e+17,123325711.75,4.75
2739290,4.520437325378422e+16,151051085.0,4.416666666666667
2748635,2.985174004406342e+17,159284283.54545453,3.4545454545454546
2783360,1.80960741328945e+17,185010821.0,4.666666666666667
2802450,6.89929231564367e+17,453800067.0,4.0
2802901,3.146602155490098e+17,20302243.9,5.0
2811182,2.07093122128163e+17,172906696.84615386,4.6923076923076925
2811745,2.857847458443835e+17,90714243.16666667,4.5
2819109,4.075541422730786e+17,26299413.8,5.0
2825810,4.245198643148295e+17,16437282.8,4.6
2831393,4.620336505390164e+17,145618055.66666666,5.0
2837846,1.7338837980242778e+17,137718994.5,4.75
2843388,2.3616639083111968e+17,160924957.1818182,4.636363636363637
2853636,4.548405266443502e+16,123476818.32,4.48
2865584,1.8795273407276963e+17,113871936.33333333,5.0
2867967,2.535934508589938e+17,153525216.63636363,4.818181818181818
2873621,2.844300942313211e+17,93122832.5,5.0
2875019,5.724896722135914e+17,433206098.0,5.0
2890123,2.3133853922958995e+17,110655508.2,3.8
2899146,4.938828257173318e+17,205724953.0,3.0
2915708,6.638772739866017e+17,330038.0,5.0
2933879,3.3753025115425664e+17,204504844.125,4.75
2960014,3.2723395538924397e+17,265760548.5,5.0
2967333,5.732622252652361e+17,126411275.25,4.5
2977386,2.6161725854532506e+17,119555803.375,4.375
3005079,6.946013774144063e+17,254112747.5,3.5
3010416,2.314112980989645e+17,259587295.66666666,4.333333333333333
3011569,2.091812591341827e+17,60443479.166666664,4.833333333333333
3012152,2.674028552968393e+17,185094583.33333334,4.5
3048343,3.311872342327727e+17,38977461.0,5.0
3049213,7.058781352064468e+17,5549294.0,5.0
3052357,3.8033995711856435e+17,280355939.6,4.2
3058076,2.2519911674596365e+17,130409243.125,4.5
3075531,5.66751623760516e+17,142327577.0,5.0
3077533,3.039243639460087e+17,162485426.2,4.4
3077636,6.536466554178995e+17,229578049.0,5.0
3083523,3.1994932922168736e+17,252120751.5,4.5
3084267,3.239177950028946e+17,400089325.5,4.5
3107689,5.3528107578333696e+17,260667626.9,4.9
3116534,3.1525647104625574e+17,232373712.0,4.4
3130462,5.085309089782402e+17,249244778.42857143,3.857142857142857
3133895,5.293928272275397e+17,133088470.75,4.75
3167558,2.8293997091968458e+17,312585707.85714287,3.857142857142857
3167605,3.461365354545174e+17,75984991.15625,4.5625
3167974,2.9080075533834624e+17,73779320.5,5.0
3168044,3.688852170509797e+17,191515597.16666666,4.166666666666667
3193063,5.358287439563973e+17,167388916.304,4.432
3194941,2.0594235054697373e+17,95994911.72222222,4.555555555555555
3209078,1.8345503217054922e+17,167801010.33333334,3.8333333333333335
3220875,3.420571851859315e+17,115160729.5,4.666666666666667
3255501,2.7160354950878384e+16,189631179.80597016,4.432835820895522
3263717,5.890686960127923e+17,365418336.5,4.666666666666667
3282814,3.4067956744083437e+17,82059856.2,4.3
3290881,2.4510288963480045e+17,238668925.2,4.8
3291789,2.8211423713300272e+17,284813344.5,5.0
3292367,4.21502959493913e+17,273518740.0,4.666666666666667
3331429,4.4304341348540435e+17,142343628.0,5.0
3343620,3.811906996439004e+17,51061438.571428575,4.571428571428571
3346932,4.0602183213973786e+17,207885815.5,4.5
3362970,1.8936976440930214e+17,123087771.44444445,4.666666666666667
3371332,2.5635424953511446e+17,102416132.0,3.7142857142857144
3416556,4.0644907370435494e+17,143378154.77380952,4.464285714285714
3422219,2.9964145656917754e+17,202379836.36363637,4.909090909090909
3432296,4.0026889231284154e+17,37317011.166666664,4.833333333333333
3435311,2.7742137798737085e+17,136173619.0,4.6
3440150,5.2756476831688237e+17,184629561.5,4.0
3466562,5.848004313407944e+17,32664349.0,5.0
3467175,3.643912204175732e+17,164506960.8181818,4.7272727272727275
3485758,2.6581475723477514e+17,87964687.2,4.6
3487768,3.504688712496638e+17,178982277.7142857,5.0
3489157,3.3493890516867584e+17,131840020.66666667,4.0
3540852,5.332146211311917e+17,38809842.2,4.8
3562422,2.456545400708215e+17,190079090.63636363,4.181818181818182
3563030,2.1812053389301808e+17,210298601.0,4.666666666666667
3604249,5.840692931427515e+17,229174522.0,5.0
3605568,4.1600420517616986e+17,154520939.7536232,4.36231884057971
3606175,1.1405203160036728e+17,126139207.41666667,4.625
3614820,6.167600490259075e+17,8282196.0,5.0
3629747,2.866938840612331e+17,181033296.25,4.75
3646645,3.871852911299485e+17,53377067.0,5.0
3654688,4.9607831113232806e+17,202500752.0,5.0
3655176,4.968970691977899e+17,210846474.0,4.0
3662153,2.1765268066199424e+17,146462008.2222222,4.888888888888889
3665537,3.548551736078433e+17,110298268.0,4.666666666666667
3668984,2.3503624077488704e+17,83820555.83333333,4.583333333333333
3688268,4.155179212292061e+17,124554080.33333333,3.6666666666666665
3718962,2.355410236898919e+17,45436217.0,4.4
3742328,4.162851335652956e+17,125712012.85714285,4.714285714285714
3750981,3.581704095100357e+17,232644885.76923078,4.538461538461538
3751110,3.022055363654264e+17,162003386.0,4.0
3757057,1.1257872761404962e+17,155732587.92857143,4.142857142857143
3761825,1.2606354961453075e+17,141685408.3809524,4.190476190476191
3782160,5.772159242121151e+17,358570229.0,4.333333333333333
3783779,5.203182997720972e+17,73105789.66666667,4.0
3791415,1.1608408669622996e+16,191600777.25454545,4.072727272727272
3795794,1.570867159945939e+17,131848205.38461539,4.769230769230769
3818848,1.670202061823183e+17,192349609.44444445,4.444444444444445
3822100,2.8172704915335107e+17,39372644.0,4.75
3827785,7.766595229515326e+16,127871889.25,4.875
3834454,1.6772668939961968e+17,24167176.42857143,5.0
3840721,2.1799600563608096e+17,188995244.3,4.4
3852327,2.4485093574494723e+17,74993892.375,5.0
3874726,1.734254196737638e+17,121162035.5862069,4.724137931034483
3876375,6.833815993367241e+17,37729064.0,5.0
3905348,3.603596738516224e+17,110502249.875,4.375
3924206,2.492956556089308e+17,225778580.1111111,4.222222222222222
3925502,1.92901735038376e+17,254082752.6,5.0
3932334,2.0445282180548138e+17,182104857.125,4.25
3933311,3.4036587223864294e+17,234034575.5,4.833333333333333
3939786,3.435208997326654e+17,266058843.85714287,5.0
3945542,3.1997933685937837e+17,102776432.0,5.0
3946194,5.70412001345342e+17,281682728.0,5.0
3981082,8.607382426286534e+16,124289129.44444445,4.444444444444445
3987445,5.754924588647001e+17,345138252.0,5.0
3992862,2.509773856045783e+17,220439779.83333334,4.333333333333333
3993876,3.296012117263958e+17,280416636.4,3.8
3996777,3.529313519529075e+17,253264029.6,4.8
4015029,1.0613852934633045e+17,34008802.0,4.55
4015999,2.876723587159975e+17,52093616.75,4.6875
4022036,4.0161679164354515e+17,130193384.54545455,4.545454545454546
4025113,4.1053505200457606e+17,209326512.125,5.0
4025357,1.9653067239670326e+17,330998346.6,5.0
4031347,9.823257461652322e+16,188225470.54545453,4.7272727272727275
4033614,5.981200952247348e+17,73892433.33333333,5.0
4034163,2.588594918755739e+16,222481486.76190478,4.761904761904762
4045613,5.616120793709774e+17,261397165.0,5.0
4052819,1.502070115131508e+17,73702706.23076923,4.769230769230769
4068058,5.443620565329649e+17,191352896.0,4.0
4069297,6.76166231741097e+17,20399574.0,5.0
4073934,5.643054805570632e+17,125013576.66666667,4.833333333333333
4074201,3.647446231102001e+17,186774060.66666666,4.666666666666667
4084896,1.7745155123059347e+17,68399093.28571428,4.142857142857143
4090694,1.087039134084668e+17,164303592.6,2.8
4100985,3.31111281587687e+17,163575642.8888889,4.555555555555555
4119889,3.245276591788716e+17,239398612.8,4.8
4128342,4.1687311589030886e+17,130384867.25,4.5
4143695,1.1429866718554059e+17,145554773.2857143,3.5
4150058,2.0648257073713254e+17,35872424.81818182,5.0
4155763,2.7986311744429802e+17,224290982.27272728,3.727272727272727
4171821,5.792285383907689e+17,128051901.25,4.75
4173023,5.333721766542363e+17,114804347.4,5.0
4174321,3.1041071170752868e+16,107202071.26666667,4.3
4174951,2.428588555195428e+17,210022037.125,4.25
4189816,5.6889625641175155e+17,355940221.0,5.0
4190907,8.943711013243317e+16,172930043.41666666,4.416666666666667
